latitude,longitude,elevation,time,distance,elevation_change,time_delta,speed,slope,energy
30.13824,118.16343,1744.58,2009-12-31 23:00:00+00:00,0.0,0.0,0.0,,,0.0
30.13824,118.16343,1744.58,2009-12-31 23:19:05+00:00,0.0,0.0,1145.0,0.0,,0.0
30.13815,118.16347,1745.43,2009-12-31 23:00:03+00:00,10.721320752752309,0.8500000000001364,-1142.0,-0.009388196806262968,0.07928127696225579,40.12675470990856
30.13809,118.16351,1746.53,2009-12-31 23:00:06+00:00,7.701125792495567,1.099999999999909,3.0,2.5670419308318557,0.1428362592222314,29.704052852983878
30.13795,118.16359,1747.02,2009-12-31 23:00:12+00:00,17.364443403466446,0.4900000000000091,6.0,2.894073900577741,0.0282185837239212,63.39399625247922
30.13772,118.16374,1748.43,2009-12-31 23:00:23+00:00,29.36221139705419,1.4100000000000819,11.0,2.6692919451867443,0.048020906223076316,108.24196102939523
30.1375,118.16387,1749.25,2009-12-31 23:00:33+00:00,27.472078768230087,0.8199999999999363,10.0,2.747207876823009,0.029848487510461718,100.3754835656282
30.13742,118.16395,1754.29,2009-12-31 23:00:37+00:00,11.76076748262909,5.039999999999964,4.0,2.9401918706572725,0.428543460913087,51.41076293746466
30.13735,118.16404,1759.1,2009-12-31 23:00:41+00:00,11.64001989493942,4.809999999999945,4.0,2.910004973734855,0.41322953426317827,50.562071621781804
30.13731,118.16406,1760.06,2009-12-31 23:00:43+00:00,4.84581386761213,0.9600000000000364,2.0,2.422906933806065,0.19810913630347407,19.172929923403736
30.13725,118.16408,1760.89,2009-12-31 23:00:46+00:00,6.9433809631840155,0.8300000000001546,3.0,2.3144603210613384,0.11953830625182098,26.490171467462734
30.13721,118.16406,1760.11,2009-12-31 23:00:47+00:00,4.845814640526577,-0.7800000000002001,1.0,4.845814640526577,-0.16096364757266907,18.84893270589604
30.13714,118.16403,1758.78,2009-12-31 23:00:50+00:00,8.301080258220104,-1.3299999999999272,3.0,2.7670267527400347,-0.16022011095277647,32.277888929592244
30.13704,118.16399,1757.16,2009-12-31 23:00:54+00:00,11.766020663861116,-1.6199999999998909,4.0,2.941505165965279,-0.13768461285944014,45.273674389899824
30.13699,118.16401,1757.63,2009-12-31 23:00:57+00:00,5.883010809785399,0.4700000000000273,3.0,1.9610036032617997,0.07989106516994007,22.024838915227487
30.13685,118.16402,1758.42,2009-12-31 23:01:02+00:00,15.596963504381916,0.7899999999999636,5.0,3.119392700876383,0.05065088469162704,57.571068615774834
30.13677,118.16401,1758.58,2009-12-31 23:01:05+00:00,8.947421864512417,0.15999999999985448,3.0,2.9824739548374724,0.01788224612884882,32.49871871224444
30.13668,118.16396,1757.02,2009-12-31 23:01:09+00:00,11.102704238746709,-1.5599999999999454,4.0,2.775676059686677,-0.14050630967505992,42.777735259488054
30.13654,118.16389,1756.78,2009-12-31 23:01:16+00:00,16.960368026174464,-0.2400000000000091,7.0,2.4229097180249233,-0.014150636332279098,61.48932489422809
30.13638,118.16372,1757.93,2009-12-31 23:01:24+00:00,24.161639064842532,1.150000000000091,8.0,3.0202048831053165,0.047596108728958274,89.05190063343328
30.13629,118.16367,1760.84,2009-12-31 23:01:28+00:00,11.102712467083222,2.9099999999998545,4.0,2.7756781167708056,0.2620981141885174,45.20776488149934
30.1362,118.16363,1763.8,2009-12-31 23:01:32+00:00,10.721348020425866,2.9600000000000364,4.0,2.6803370051064666,0.27608468583994916,43.92485287353318
30.13608,118.16364,1768.54,2009-12-31 23:01:37+00:00,13.377999262513468,4.740000000000009,5.0,2.6755998525026934,0.3543130708103698,56.6927973450485
30.13594,118.16369,1774.14,2009-12-31 23:01:43+00:00,16.292942062830218,5.600000000000136,6.0,2.7154903438050364,0.34370710817020916,68.73459142618904
