latitude,longitude,elevation,time,distance,elevation_change,slope,energy
30.13824,118.16343,1744.58,,0.0,0.0,,0.0
30.13815,118.16347,1745.43,,10.721320752752309,0.8500000000001364,0.07928127696225579,19.221320752753673
30.13809,118.16351,1746.53,,7.701125792495567,1.099999999999909,0.1428362592222314,18.701125792494658
30.13795,118.16359,1747.02,,17.364443403466446,0.4900000000000091,0.0282185837239212,22.264443403466537
30.13772,118.16374,1748.43,,29.36221139705419,1.4100000000000819,0.048020906223076316,43.46221139705501
30.1375,118.16387,1749.25,,27.472078768230087,0.8199999999999363,0.029848487510461718,35.672078768229454
30.13742,118.16395,1754.29,,11.76076748262909,5.039999999999964,0.428543460913087,62.16076748262873
30.13735,118.16404,1759.1,,11.64001989493942,4.809999999999945,0.41322953426317827,59.740019894938875
30.13731,118.16406,1760.06,,4.84581386761213,0.9600000000000364,0.19810913630347407,14.445813867612493
30.13725,118.16408,1760.89,,6.9433809631840155,0.8300000000001546,0.11953830625182098,15.243380963185562
30.13721,118.16406,1760.11,,4.845814640526577,-0.7800000000002001,-0.16096364757266907,4.845814640526577
30.13714,118.16403,1758.78,,8.301080258220104,-1.3299999999999272,-0.16022011095277647,8.301080258220104
30.13704,118.16399,1757.16,,11.766020663861116,-1.6199999999998909,-0.13768461285944014,11.766020663861116
30.13699,118.16401,1757.63,,5.883010809785399,0.4700000000000273,0.07989106516994007,10.583010809785673
30.13685,118.16402,1758.42,,15.596963504381916,0.7899999999999636,0.05065088469162704,23.496963504381554
30.13677,118.16401,1758.58,,8.947421864512417,0.15999999999985448,0.01788224612884882,10.547421864510962
30.13668,118.16396,1757.02,,11.102704238746709,-1.5599999999999454,-0.14050630967505992,11.102704238746709
30.13654,118.16389,1756.78,,16.960368026174464,-0.2400000000000091,-0.014150636332279098,16.960368026174464
30.13638,118.16372,1757.93,,24.161639064842532,1.150000000000091,0.047596108728958274,35.66163906484344
30.13629,118.16367,1760.84,,11.102712467083222,2.9099999999998545,0.2620981141885174,40.20271246708177
30.1362,118.16363,1763.8,,10.721348020425866,2.9600000000000364,0.27608468583994916,40.32134802042623
30.13608,118.16364,1768.54,,13.377999262513468,4.740000000000009,0.3543130708103698,60.77799926251356
30.13594,118.16369,1774.14,,16.292942062830218,5.600000000000136,0.34370710817020916,72.29294206283159
30.13579,118.16377,1780.37,,18.367988003852417,6.229999999999791,0.3391770507849384,80.66798800385033
30.13567,118.16379,1783.39,,13.481291550765812,3.020000000000209,0.22401414498217395,43.6812915507679
30.13565,118.1638,1784.04,,2.4229133917003987,0.6499999999998636,0.268272073705323,8.922913391699034
30.13563,118.16382,1784.9,,2.9402150711655763,0.8600000000001273,0.2924956097375562,11.54021507116685
30.13561,118.16385,1785.98,,3.6426354477971787,1.0799999999999272,0.2964886317825295,14.442635447796452
30.13558,118.16389,1787.49,,5.091606224305852,1.509999999999991,0.29656653195050486,20.19160622430576
30.13555,118.16393,1788.87,,5.09160710787748,1.3799999999998818,0.27103426693407173,18.891607107876297
30.13553,118.16393,1789.32,,2.2238985328069827,0.4500000000000455,0.20234736133939527,6.723898532807437
30.1355,118.16389,1789.42,,5.09160857980516,0.10000000000013642,0.019640158592859294,6.0916085798065245
30.13548,118.16386,1789.28,,3.6426384573217483,-0.14000000000010004,-0.038433679773708616,3.6426384573217483
30.13546,118.16382,1788.92,,4.4432348091055545,-0.35999999999989996,-0.08102205160576913,4.4432348091055545
30.13541,118.16375,1788.67,,8.73071774009058,-0.25,-0.028634530108793358,8.73071774009058
30.13539,118.16372,1788.52,,3.6426405408327325,-0.15000000000009095,-0.041178919061225824,3.6426405408327325
30.13537,118.1637,1788.6,,2.940218384493095,0.07999999999992724,0.027208863267386023,3.7402183844923673
30.13533,118.16369,1789.39,,4.550570202729302,0.790000000000191,0.17360461762052842,12.450570202731212
30.13528,118.16367,1790.22,,5.883021703831564,0.8299999999999272,0.14108396021373762,14.183021703830835
30.13522,118.16367,1794.22,,6.671695598815992,4.0,0.5995477372663509,46.671695598815994
30.13514,118.16363,1798.83,,9.691660992229066,4.6099999999999,0.47566665855277795,55.79166099222807
30.135,118.16354,1807.23,,17.81148391616286,8.400000000000091,0.47160584932385063,101.81148391616377
30.13473,118.1634,1817.46,,32.90317658244602,10.230000000000018,0.31091222983794714,135.2031765824462
30.13453,118.16331,1816.74,,23.863813318077067,-0.7200000000000273,-0.03017120484489461,23.863813318077067
30.13448,118.16321,1815.71,,11.108168419073266,-1.0299999999999727,-0.09272455738350281,11.108168419073266
30.13451,118.16315,1815.42,,6.664901558361905,-0.2899999999999636,-0.04351152038189138,6.664901558361905
30.13456,118.16301,1813.5,,14.566149002964773,-1.9200000000000728,-0.13181246461293777,14.566149002964773
30.13479,118.16239,1799.08,,64.87692287200154,-14.420000000000073,-0.22226701516731778,64.87692287200154
30.13508,118.16185,1796.61,,61.12732762902818,-2.4700000000000273,-0.04040745924621564,61.12732762902818
30.13543,118.16122,1801.02,,72.00783612261834,4.410000000000082,0.061243334579455015,116.10783612261916
30.13559,118.16067,1789.15,,55.80330059798056,-11.86999999999989,-0.21271143234902934,55.80330059798056
